Flap Position,Flap Angle,alpha,CL,Cm,CD,CL/CD,dCm/dalpha,Static Margin,Cm<0,dCm/da<0,SM>0,All Stable
0.65,6,-2.9,0.1209,-0.1633,0.0159,7.604,-0.00619,0.1596,True,True,True,True
0.65,6,-2.8,0.1205,-0.1637,0.01596,7.551,-0.04942,0.2627,True,True,True,True
0.75,8,-3.2,0.1353,-0.2976,0.01794,7.54,-0.00335,0.0598,True,True,True,True
0.65,10,-3.3,0.162,-0.5288,0.02232,7.258,-0.02432,0.1732,True,True,True,True
0.7,6,-2.8,0.1139,-0.1449,0.01577,7.225,-0.09109,0.4153,True,True,True,True
0.65,8,-3.3,0.1395,-0.369,0.01936,7.206,-0.02629,0.1785,True,True,True,True
0.65,6,-3.0,0.1128,-0.1624,0.01593,7.079,-0.00449,0.1105,True,True,True,True
0.65,6,-3.1,0.1128,-0.1624,0.01593,7.079,-0.09502,1.3139,True,True,True,True
0.75,10,-3.3,0.1421,-0.4329,0.02033,6.988,-0.00282,0.0582,True,True,True,True
0.0,6,-3.3,0.1208,-0.2998,0.01757,6.873,-0.00461,0.0934,True,True,True,True
0.7,10,-3.3,0.1453,-0.4885,0.02159,6.732,-0.00138,0.0209,True,True,True,True
0.7,6,-2.9,0.1056,-0.1284,0.01575,6.703,-0.0824,1.977,True,True,True,True
0.75,6,-2.9,0.1043,-0.0947,0.01557,6.701,-0.02396,0.2831,True,True,True,True
0.7,6,-3.1,0.1052,-0.1284,0.01575,6.677,-0.02886,0.2762,True,True,True,True
0.75,6,-2.8,0.1039,-0.0945,0.01563,6.652,-0.00915,0.0663,True,True,True,True
0.75,8,-3.3,0.1241,-0.2969,0.01898,6.539,-0.00335,0.0598,True,True,True,True
0.65,10,-3.4,0.1447,-0.525,0.0224,6.462,-0.01895,0.186,True,True,True,True
0.65,8,-3.4,0.1224,-0.3652,0.01945,6.292,-0.01895,0.1812,True,True,True,True
0.7,8,-3.3,0.1225,-0.3336,0.01954,6.268,-0.00335,0.0437,True,True,True,True
0.65,6,-3.2,0.0983,-0.1434,0.01588,6.19,-0.10348,0.7006,True,True,True,True
0.75,6,-3.0,0.087,-0.0897,0.01564,5.564,-0.01859,0.1761,True,True,True,True
0.7,6,-3.2,0.0847,-0.1226,0.01578,5.366,-0.03094,0.1605,True,True,True,True
0.75,6,-3.2,0.0821,-0.0902,0.01613,5.092,-0.006,0.0796,True,True,True,True
0.65,6,-3.3,0.0832,-0.1417,0.01714,4.856,-0.02741,0.1687,True,True,True,True
0.75,6,-3.4,0.0682,-0.0898,0.01706,3.995,-0.00012,0.1002,True,True,True,True
0.75,6,-3.3,0.0682,-0.0898,0.01709,3.988,-0.00208,0.0298,True,True,True,True
0.75,6,-3.5,0.0679,-0.0897,0.01716,3.959,-0.00012,0.1002,True,True,True,True
0.65,6,-3.4,0.0658,-0.138,0.01723,3.82,-0.01907,0.1783,True,True,True,True
0.7,6,-3.4,0.0666,-0.1222,0.0175,3.808,-0.00012,0.1002,True,True,True,True
0.7,6,-3.3,0.0666,-0.1222,0.0175,3.808,-0.00208,0.023,True,True,True,True
0.7,6,-3.5,0.0664,-0.1222,0.01759,3.773,-0.00012,0.1002,True,True,True,True
0.65,6,-3.5,0.0618,-0.1379,0.01787,3.46,-0.00012,0.0061,True,True,True,True
